Time,Stress,Derivative,RateInDegrees,SecondDerivative
112,1.41898,-0.00021999999999999797,-0.01260507128951618,2.250000000003638E-05
114,1.41851,-0.00023499999999998522,-0.013464507937714353,-7.499999999993623E-06
116,1.41808,-0.00021499999999996522,-0.012318592405501731,1.0000000000010001E-05
118,1.41761,-0.00023499999999998522,-0.013464507937714353,-1.0000000000010001E-05
120,1.41715,-0.0002300000000000635,-0.013178029055639997,2.499999999960867E-06
122,1.41672,-0.00021499999999996522,-0.012318592405501731,7.500000000049134E-06
124,1.4163,-0.00021000000000004349,-0.012032113520877713,2.499999999960867E-06
126,1.41593,-0.00018499999999999073,-0.010599719088994571,1.2500000000026379E-05
128,1.41541,-0.00025999999999992696,-0.01489690233772036,-3.7499999999968114E-05
130,1.41505,-0.000180000000000069,-0.010313240200975777,3.999999999992898E-05
132,1.41459,-0.00022999999999995246,-0.013178029055633636,-2.4999999999941735E-05
134,1.41414,-0.00022500000000003073,-0.012891550172900376,2.499999999960867E-06
136,1.41372,-0.00020999999999993246,-0.012032113520871352,7.500000000049134E-06
138,1.41332,-0.000200000000000089,-0.011459155749832821,4.999999999921734E-06
140,1.41288,-0.00021999999999999797,-0.01260507128951618,-9.99999999995449E-06
142,1.41256,-0.00015999999999993797,-0.009167324643861783,3.0000000000030003E-05
144,1.41217,-0.00019500000000005624,-0.011172676863440596,-1.7500000000059135E-05
146,1.41177,-0.00019999999999997797,-0.01145915574982646,-2.499999999960867E-06
148,1.41132,-0.00022500000000003073,-0.012891550172900376,-1.2500000000026379E-05
150,1.41095,-0.00018499999999999073,-0.010599719088994571,2.0000000000020002E-05
152,1.41046,-0.0002449999999999397,-0.014037465699835426,-2.999999999997449E-05
154,1.41007,-0.00019500000000005624,-0.011172676863440596,2.4999999999941735E-05
156,1.40975,-0.00015999999999993797,-0.009167324643861783,1.7500000000059135E-05
158,1.40935,-0.00019999999999997797,-0.01145915574982646,-2.0000000000020002E-05
160,1.40902,-0.00016500000000008175,-0.00945380353387,1.7499999999948113E-05
162,1.40875,-0.00013499999999999623,-0.007734930187276196,1.5000000000042757E-05
164,1.40843,-0.00015999999999993797,-0.009167324643861783,-1.2499999999970868E-05
166,1.40814,-0.00014500000000006175,-0.008307887971176027,7.499999999938112E-06
168,1.40782,-0.00015999999999993797,-0.009167324643861783,-7.499999999938112E-06
170,1.40742,-0.000200000000000089,-0.011459155749832821,-2.0000000000075513E-05
172,1.40706,-0.00017999999999995797,-0.010313240200969416,1.0000000000065512E-05
174,1.40679,-0.00013499999999999623,-0.007734930187276196,2.249999999998087E-05
176,1.40639,-0.00019999999999997797,-0.01145915574982646,-3.249999999999087E-05
178,1.40602,-0.00018499999999999073,-0.010599719088994571,7.499999999993623E-06
180,1.40566,-0.000180000000000069,-0.010313240200975777,2.499999999960867E-06
182,1.40536,-0.00014999999999998348,-0.008594366862503651,1.5000000000042757E-05
184,1.40511,-0.00012499999999993072,-0.007161972401829381,1.2500000000026379E-05
186,1.40478,-0.00016500000000008175,-0.00945380353387,-2.0000000000075513E-05
188,1.40446,-0.00015999999999993797,-0.009167324643861783,2.500000000071889E-06
190,1.40421,-0.00012500000000004174,-0.007161972401835743,1.7499999999948113E-05
192,1.40392,-0.00014499999999995072,-0.008307887971169665,-9.99999999995449E-06
194,1.40373,-9.500000000006725E-05,-0.005443099037372018,2.4999999999941735E-05
196,1.40351,-0.00010999999999994348,-0.006302535721015589,-7.499999999938112E-06
198,1.40324,-0.00013499999999999623,-0.007734930187276196,-1.2500000000026379E-05
200,1.40294,-0.00014999999999998348,-0.008594366862503651,-7.499999999993623E-06
202,1.40276,-9.00000000000345E-05,-0.005156620142256511,2.999999999997449E-05
204,1.40245,-0.00015500000000001624,-0.008880845753407918,-3.249999999999087E-05
206,1.40216,-0.00014499999999995072,-0.008307887971169665,5.000000000032756E-06
208,1.40196,-9.999999999998899E-05,-0.0057295779322090075,2.249999999998087E-05
210,1.40167,-0.00014500000000006175,-0.008307887971176027,-2.250000000003638E-05
212,1.40133,-0.00017000000000000348,-0.009740282423392808,-1.2499999999970868E-05
214,1.40104,-0.00014499999999995072,-0.008307887971169665,1.2500000000026379E-05
216,1.40088,-8.000000000008001E-05,-0.00458366235127269,3.249999999993536E-05
218,1.40063,-0.00012499999999993072,-0.007161972401829381,-2.2499999999925357E-05
220,1.40047,-7.999999999996898E-05,-0.004583662351266329,2.249999999998087E-05
222,1.40022,-0.00012500000000004174,-0.007161972401835743,-2.250000000003638E-05
224,1.40007,-7.500000000004725E-05,-0.004297183455426662,2.4999999999997247E-05
226,1.39988,-9.499999999995623E-05,-0.005443099037365656,-9.99999999995449E-06
228,1.39962,-0.00012999999999996348,-0.007448451294739001,-1.7500000000003624E-05
230,1.39944,-9.00000000000345E-05,-0.005156620142256511,1.999999999996449E-05
232,1.39929,-7.500000000004725E-05,-0.004297183455426662,7.499999999993623E-06
234,1.39898,-0.00015500000000001624,-0.008880845753407918,-3.999999999998449E-05
236,1.3989,-3.999999999992898E-05,-0.002291831179296914,5.750000000004363E-05
238,1.39864,-0.00012999999999996348,-0.007448451294739001,-4.500000000001725E-05
240,1.39848,-8.000000000008001E-05,-0.00458366235127269,2.4999999999941735E-05
242,1.39827,-0.00010500000000002174,-0.006016056826765881,-1.2499999999970868E-05
244,1.398,-0.00013499999999999623,-0.007734930187276196,-1.4999999999987246E-05
246,1.39782,-8.999999999992347E-05,-0.00515662014225015,2.250000000003638E-05
248,1.39757,-0.00012500000000004174,-0.007161972401835743,-1.7500000000059135E-05
250,1.39738,-9.499999999995623E-05,-0.005443099037365656,1.5000000000042757E-05
252,1.39717,-0.00010500000000002174,-0.006016056826765881,-5.000000000032756E-06
254,1.39697,-9.999999999998899E-05,-0.0057295779322090075,2.500000000016378E-06
256,1.39677,-9.999999999998899E-05,-0.0057295779322090075,0
258,1.39652,-0.00012500000000004174,-0.007161972401835743,-1.2500000000026379E-05
260,1.3964,-5.999999999994898E-05,-0.00343774676665672,3.250000000004638E-05
262,1.3962,-9.999999999998899E-05,-0.0057295779322090075,-2.0000000000020002E-05
264,1.39598,-0.0001100000000000545,-0.00630253572102195,-5.000000000032756E-06
266,1.39583,-7.500000000004725E-05,-0.004297183455426662,1.7500000000003624E-05
268,1.39568,-7.499999999993623E-05,-0.004297183455420301,5.551115123125783E-17
270,1.39537,-0.00015500000000001624,-0.008880845753407918,-4.0000000000040004E-05
272,1.39516,-0.00010500000000002174,-0.006016056826765881,2.4999999999997247E-05
274,1.395,-7.999999999996898E-05,-0.004583662351266329,1.2500000000026379E-05
274.1,1.394992,-7.999999999996343E-05,-0.004583662351266011,
274.20000000000005,1.394984,-7.999999999995787E-05,-0.004583662351265692,
274.30000000000007,1.394976,-7.999999999995232E-05,-0.004583662351265374,
274.4000000000001,1.394968,-7.999999999994676E-05,-0.004583662351265056,
274.5000000000001,1.39496,-7.99999999999412E-05,-0.004583662351264737,
274.60000000000014,1.394952,-7.999999999993565E-05,-0.004583662351264419,
274.70000000000016,1.394944,-7.999999999993009E-05,-0.004583662351264101,
274.8000000000002,1.394936,-7.999999999992453E-05,-0.0045836623512637825,
274.9000000000002,1.394928,-7.999999999991898E-05,-0.004583662351263464,
275.0000000000002,1.39492,-7.999999999991342E-05,-0.004583662351263146,
275.10000000000025,1.394912,-7.999999999990786E-05,-0.0045836623512628275,
275.2000000000003,1.394904,-7.99999999999023E-05,-0.004583662351262509,
275.3000000000003,1.394896,-7.999999999989675E-05,-0.004583662351262191,
275.4000000000003,1.394888,-7.99999999998912E-05,-0.0045836623512618725,
275.50000000000034,1.39488,-7.999999999988564E-05,-0.004583662351261554,
275.60000000000036,1.394872,-7.999999999988008E-05,-0.004583662351261236,
275.7000000000004,1.3948639999999999,-7.999999999987452E-05,-0.004583662351260917,
275.8000000000004,1.3948559999999999,-7.999999999986897E-05,-0.004583662351260598,
275.90000000000043,1.3948479999999999,-7.999999999986341E-05,-0.00458366235126028,
276.00000000000045,1.3948399999999999,-7.999999999985785E-05,-0.004583662351259962,
276.1000000000005,1.3948319999999998,-7.99999999998523E-05,-0.004583662351259643,
276.2000000000005,1.3948239999999998,-7.999999999984674E-05,-0.004583662351259325,
276.3000000000005,1.3948159999999998,-7.999999999984118E-05,-0.004583662351259007,
276.40000000000055,1.3948079999999998,-7.999999999983563E-05,-0.0045836623512586884,
276.50000000000057,1.3947999999999998,-7.999999999983007E-05,-0.00458366235125837,
276.6000000000006,1.3947919999999998,-7.999999999982451E-05,-0.004583662351258052,
276.7000000000006,1.3947839999999998,-7.999999999981896E-05,-0.0045836623512577335,
276.80000000000064,1.3947759999999998,-7.99999999998134E-05,-0.004583662351257415,
276.90000000000066,1.3947679999999998,-7.999999999980785E-05,-0.004583662351257097,
277.0000000000007,1.3947599999999998,-7.999999999980229E-05,-0.0045836623512567785,
277.1000000000007,1.3947519999999998,-7.999999999979673E-05,-0.00458366235125646,
277.2000000000007,1.3947439999999998,-7.999999999979118E-05,-0.004583662351256142,
277.30000000000075,1.3947359999999998,-7.999999999978562E-05,-0.0045836623512558235,
277.4000000000008,1.3947279999999997,-7.999999999978006E-05,-0.004583662351255505,
277.5000000000008,1.3947199999999997,-7.99999999997745E-05,-0.004583662351255187,
277.6000000000008,1.3947119999999997,-7.999999999976895E-05,-0.004583662351254868,
277.70000000000084,1.3947039999999997,-7.999999999976339E-05,-0.004583662351254549,
277.80000000000086,1.3946959999999997,-7.999999999975784E-05,-0.004583662351254231,
277.9000000000009,1.3946879999999997,-7.999999999975228E-05,-0.004583662351253913,
278.0000000000009,1.3946799999999997,-7.999999999974672E-05,-0.004583662351253594,
278.10000000000093,1.3946719999999997,-7.999999999974117E-05,-0.004583662351253276,
278.20000000000095,1.3946639999999997,-7.999999999973561E-05,-0.004583662351252958,
278.300000000001,1.3946559999999997,-7.999999999973005E-05,-0.0045836623512526395,
278.400000000001,1.3946479999999997,-7.99999999997245E-05,-0.004583662351252321,
278.500000000001,1.3946399999999997,-7.999999999971894E-05,-0.004583662351252003,
278.60000000000105,1.3946319999999996,-7.999999999971338E-05,-0.0045836623512516845,
278.70000000000107,1.3946239999999996,-7.999999999970783E-05,-0.004583662351251366,
278.8000000000011,1.3946159999999996,-7.999999999970227E-05,-0.004583662351251048,
278.9000000000011,1.3946079999999996,-7.999999999969671E-05,-0.0045836623512507295,
279.00000000000114,1.3945999999999996,-7.999999999969116E-05,-0.004583662351250411,
279.10000000000116,1.3945919999999996,-7.99999999996856E-05,-0.004583662351250093,
279.2000000000012,1.3945839999999996,-7.999999999968004E-05,-0.0045836623512497746,
279.3000000000012,1.3945759999999996,-7.999999999967449E-05,-0.004583662351249456,
279.4000000000012,1.3945679999999996,-7.999999999966893E-05,-0.004583662351249138,
279.50000000000125,1.3945599999999996,-7.999999999966338E-05,-0.00458366235124882,
279.6000000000013,1.3945519999999996,-7.999999999965782E-05,-0.0045836623512485,
279.7000000000013,1.3945439999999996,-7.999999999965226E-05,-0.004583662351248182,
279.8000000000013,1.3945359999999996,-7.99999999996467E-05,-0.004583662351247864,
279.90000000000134,1.3945279999999995,-7.999999999964115E-05,-0.0045836623512475454,
280.00000000000136,1.3945199999999995,-7.999999999963559E-05,-0.004583662351247227,
280.1000000000014,1.3945119999999995,-7.999999999963004E-05,-0.004583662351246909,
280.2000000000014,1.3945039999999995,-7.999999999962448E-05,-0.0045836623512465905,
280.30000000000143,1.3944959999999995,-7.999999999961892E-05,-0.004583662351246272,
280.40000000000146,1.3944879999999995,-7.999999999961337E-05,-0.004583662351245954,
280.5000000000015,1.3944799999999995,-7.999999999960781E-05,-0.0045836623512456355,
280.6000000000015,1.3944719999999995,-7.999999999960225E-05,-0.004583662351245317,
280.7000000000015,1.3944639999999995,-7.99999999995967E-05,-0.004583662351244999,
280.80000000000155,1.3944559999999995,-7.999999999959114E-05,-0.0045836623512446805,
280.90000000000157,1.3944479999999995,-7.999999999958558E-05,-0.004583662351244362,
281.0000000000016,1.3944399999999995,-7.999999999958003E-05,-0.004583662351244044,
281.1000000000016,1.3944319999999994,-7.999999999957447E-05,-0.004583662351243726,
281.20000000000164,1.3944239999999994,-7.999999999956891E-05,-0.004583662351243407,
281.30000000000166,1.3944159999999994,-7.999999999956336E-05,-0.004583662351243089,
281.4000000000017,1.3944079999999994,-7.99999999995578E-05,-0.004583662351242771,
281.5000000000017,1.3943999999999994,-7.999999999955224E-05,-0.004583662351242451,
281.6000000000017,1.3943919999999994,-7.999999999954669E-05,-0.004583662351242133,
281.70000000000175,1.3943839999999994,-7.999999999954113E-05,-0.004583662351241815,
281.8000000000018,1.3943759999999994,-7.999999999953557E-05,-0.0045836623512414965,
281.9000000000018,1.3943679999999994,-7.999999999953002E-05,-0.004583662351241178,
282.0000000000018,1.3943599999999994,-7.999999999952446E-05,-0.00458366235124086,
282.10000000000184,1.3943519999999994,-7.99999999995189E-05,-0.0045836623512405415,
282.20000000000186,1.3943439999999994,-7.999999999951335E-05,-0.004583662351240223,
282.3000000000019,1.3943359999999994,-7.999999999950779E-05,-0.004583662351239905,
282.4000000000019,1.3943279999999993,-7.999999999950224E-05,-0.0045836623512395865,
282.50000000000193,1.3943199999999993,-7.999999999949668E-05,-0.004583662351239268,
282.60000000000196,1.3943119999999993,-7.999999999949112E-05,-0.00458366235123895,
282.700000000002,1.3943039999999993,-7.999999999948557E-05,-0.0045836623512386316,
282.800000000002,1.3942959999999993,-7.999999999948001E-05,-0.004583662351238313,
282.900000000002,1.3942879999999993,-7.999999999947445E-05,-0.004583662351237995,
283.00000000000205,1.3942799999999993,-7.99999999994689E-05,-0.004583662351237677,
283.10000000000207,1.3942719999999993,-7.999999999946334E-05,-0.004583662351237358,
283.2000000000021,1.3942639999999993,-7.999999999945778E-05,-0.00458366235123704,
283.3000000000021,1.3942559999999993,-7.999999999945223E-05,-0.004583662351236722,
283.40000000000214,1.3942479999999993,-7.999999999944667E-05,-0.004583662351236403,
283.50000000000216,1.3942399999999993,-7.999999999944111E-05,-0.004583662351236084,
283.6000000000022,1.3942319999999992,-7.999999999943556E-05,-0.004583662351235766,
283.7000000000022,1.3942239999999992,-7.999999999943E-05,-0.0045836623512354475,
283.8000000000022,1.3942159999999992,-7.999999999942444E-05,-0.004583662351235129,
283.90000000000225,1.3942079999999992,-7.999999999941889E-05,-0.004583662351234811,
284.0000000000023,1.3941999999999992,-7.999999999941333E-05,-0.0045836623512344925,
284.1000000000023,1.3941919999999992,-7.999999999940777E-05,-0.004583662351234174,
284.2000000000023,1.3941839999999992,-7.999999999940222E-05,-0.004583662351233856,
284.30000000000234,1.3941759999999992,-7.999999999939666E-05,-0.0045836623512335375,
284.40000000000236,1.3941679999999992,-7.99999999993911E-05,-0.004583662351233219,
284.5000000000024,1.3941599999999992,-7.999999999938555E-05,-0.004583662351232901,
284.6000000000024,1.3941519999999992,-7.999999999937999E-05,-0.004583662351232583,
284.70000000000243,1.3941439999999992,-7.999999999937444E-05,-0.004583662351232264,
284.80000000000246,1.3941359999999992,-7.999999999936888E-05,-0.004583662351231946,
284.9000000000025,1.3941279999999991,-7.999999999936332E-05,-0.004583662351231628,
285.0000000000025,1.3941199999999991,-7.999999999935777E-05,-0.004583662351231309,
285.1000000000025,1.3941119999999991,-7.999999999935221E-05,-0.004583662351230991,
285.20000000000255,1.3941039999999991,-7.999999999934665E-05,-0.004583662351230673,
285.30000000000257,1.3940959999999991,-7.99999999993411E-05,-0.004583662351230354,
285.4000000000026,1.394087999999999,-7.999999999933554E-05,-0.004583662351230036,
285.5000000000026,1.394079999999999,-7.999999999932998E-05,-0.004583662351229717,
285.60000000000264,1.394071999999999,-7.999999999932443E-05,-0.0045836623512293985,
285.70000000000266,1.394063999999999,-7.999999999931887E-05,-0.00458366235122908,
285.8000000000027,1.394055999999999,-7.999999999931331E-05,-0.004583662351228762,
285.9000000000027,1.394047999999999,-7.999999999930776E-05,-0.0045836623512284435,
286.00000000000273,1.394039999999999,-7.99999999993022E-05,-0.004583662351228125,
286.10000000000275,1.394031999999999,-7.999999999929664E-05,-0.004583662351227807,
286.2000000000028,1.394023999999999,-7.999999999929109E-05,-0.0045836623512274886,
286.3000000000028,1.394015999999999,-7.999999999928553E-05,-0.00458366235122717,
286.4000000000028,1.394007999999999,-7.999999999927997E-05,-0.004583662351226852,
286.50000000000284,1.393999999999999,-7.999999999927442E-05,-0.004583662351226534,
286.60000000000286,1.393991999999999,-7.999999999926886E-05,-0.004583662351226215,
286.7000000000029,1.393983999999999,-7.99999999992633E-05,-0.004583662351225897,
286.8000000000029,1.393975999999999,-7.999999999925775E-05,-0.004583662351225579,
286.90000000000293,1.393967999999999,-7.999999999925219E-05,-0.00458366235122526,
287.00000000000296,1.393959999999999,-7.999999999924664E-05,-0.004583662351224942,
287.100000000003,1.393951999999999,-7.999999999924108E-05,-0.004583662351224624,
287.200000000003,1.393943999999999,-7.999999999923552E-05,-0.004583662351224305,
287.300000000003,1.393935999999999,-7.999999999922997E-05,-0.004583662351223987,
287.40000000000305,1.393927999999999,-7.999999999922441E-05,-0.004583662351223668,
287.50000000000307,1.393919999999999,-7.999999999921885E-05,-0.0045836623512233495,
287.6000000000031,1.393911999999999,-7.99999999992133E-05,-0.004583662351223031,
287.7000000000031,1.393903999999999,-7.999999999920774E-05,-0.004583662351222713,
287.80000000000314,1.393895999999999,-7.999999999920218E-05,-0.0045836623512223946,
287.90000000000316,1.393887999999999,-7.999999999919663E-05,-0.004583662351222076,
288.0000000000032,1.393879999999999,-7.999999999919107E-05,-0.004583662351221758,
288.1000000000032,1.393871999999999,-7.999999999918551E-05,-0.00458366235122144,
288.20000000000323,1.3938639999999989,-7.999999999917996E-05,-0.004583662351221121,
288.30000000000325,1.3938559999999989,-7.99999999991744E-05,-0.004583662351220803,
288.4000000000033,1.3938479999999989,-7.999999999916884E-05,-0.004583662351220485,
288.5000000000033,1.3938399999999989,-7.999999999916329E-05,-0.004583662351220166,
288.6000000000033,1.3938319999999988,-7.999999999915773E-05,-0.004583662351219848,
288.70000000000334,1.3938239999999988,-7.999999999915217E-05,-0.00458366235121953,
288.80000000000337,1.3938159999999988,-7.999999999914662E-05,-0.004583662351219211,
288.9000000000034,1.3938079999999988,-7.999999999914106E-05,-0.004583662351218893,
289.0000000000034,1.3937999999999988,-7.99999999991355E-05,-0.004583662351218575,
289.10000000000343,1.3937919999999988,-7.999999999912995E-05,-0.004583662351218256,
289.20000000000346,1.3937839999999988,-7.999999999912439E-05,-0.004583662351217938,
289.3000000000035,1.3937759999999988,-7.999999999911883E-05,-0.00458366235121762,
289.4000000000035,1.3937679999999988,-7.999999999911328E-05,-0.0045836623512173005,
289.5000000000035,1.3937599999999988,-7.999999999910772E-05,-0.004583662351216982,
289.60000000000355,1.3937519999999988,-7.999999999910217E-05,-0.004583662351216664,
289.70000000000357,1.3937439999999988,-7.999999999909661E-05,-0.004583662351216346,
289.8000000000036,1.3937359999999988,-7.999999999909105E-05,-0.004583662351216027,
289.9000000000036,1.3937279999999987,-7.99999999990855E-05,-0.004583662351215709,
290.00000000000364,1.3937199999999987,-7.999999999907994E-05,-0.004583662351215391,
290.10000000000366,1.3937119999999987,-7.999999999907438E-05,-0.004583662351215072,
290.2000000000037,1.3937039999999987,-7.999999999906883E-05,-0.004583662351214754,
290.3000000000037,1.3936959999999987,-7.999999999906327E-05,-0.004583662351214436,
290.40000000000373,1.3936879999999987,-7.999999999905771E-05,-0.004583662351214117,
290.50000000000375,1.3936799999999987,-7.999999999905216E-05,-0.004583662351213799,
290.6000000000038,1.3936719999999987,-7.99999999990466E-05,-0.004583662351213481,
290.7000000000038,1.3936639999999987,-7.999999999904104E-05,-0.004583662351213162,
290.8000000000038,1.3936559999999987,-7.999999999903549E-05,-0.004583662351212844,
290.90000000000384,1.3936479999999987,-7.999999999902993E-05,-0.004583662351212526,
291.00000000000387,1.3936399999999987,-7.999999999902437E-05,-0.004583662351212207,
291.1000000000039,1.3936319999999986,-7.999999999901882E-05,-0.004583662351211889,
291.2000000000039,1.3936239999999986,-7.999999999901326E-05,-0.004583662351211571,
291.30000000000393,1.3936159999999986,-7.99999999990077E-05,-0.0045836623512112516,
291.40000000000396,1.3936079999999986,-7.999999999900215E-05,-0.004583662351210933,
291.500000000004,1.3935999999999986,-7.999999999899659E-05,-0.004583662351210615,
291.600000000004,1.3935919999999986,-7.999999999899103E-05,-0.004583662351210297,
291.700000000004,1.3935839999999986,-7.999999999898548E-05,-0.004583662351209978,
291.80000000000405,1.3935759999999986,-7.999999999897992E-05,-0.00458366235120966,
291.90000000000407,1.3935679999999986,-7.999999999897436E-05,-0.004583662351209342,
292.0000000000041,1.3935599999999988,-7.999999999896881E-05,-0.004583662351209023,
292.1000000000041,1.393551999999999,-7.999999999896325E-05,-0.004583662351208705,
292.20000000000414,1.3935439999999992,-7.99999999989577E-05,-0.004583662351208387,
292.30000000000416,1.3935359999999994,-7.999999999895214E-05,-0.004583662351208068,
292.4000000000042,1.3935279999999997,-7.999999999894658E-05,-0.00458366235120775,
292.5000000000042,1.3935199999999999,-7.999999999894103E-05,-0.004583662351207432,
292.60000000000423,1.393512,-7.999999999893547E-05,-0.004583662351207113,
292.70000000000425,1.3935040000000003,-7.999999999892991E-05,-0.004583662351206795,
292.8000000000043,1.3934960000000005,-7.999999999892436E-05,-0.004583662351206477,
292.9000000000043,1.3934880000000007,-7.99999999989188E-05,-0.004583662351206158,
293.0000000000043,1.393480000000001,-7.999999999891324E-05,-0.00458366235120584,
293.10000000000434,1.3934720000000012,-7.999999999890769E-05,-0.004583662351205522,
293.20000000000437,1.3934640000000014,-7.999999999890213E-05,-0.0045836623512052034,
293.3000000000044,1.3934560000000016,-7.999999999889657E-05,-0.004583662351204884,
293.4000000000044,1.3934480000000018,-7.999999999889102E-05,-0.004583662351204566,
293.50000000000443,1.393440000000002,-7.999999999888546E-05,-0.004583662351204248,
293.60000000000446,1.3934320000000022,-7.99999999988799E-05,-0.004583662351203929,
293.7000000000045,1.3934240000000024,-7.999999999887435E-05,-0.004583662351203611,
293.8000000000045,1.3934160000000027,-7.999999999886879E-05,-0.004583662351203293,
293.9000000000045,1.3934080000000029,-7.999999999886323E-05,-0.004583662351202974,
294.00000000000455,1.393400000000003,-7.999999999885768E-05,-0.004583662351202656,
294.10000000000457,1.3933920000000033,-7.999999999885212E-05,-0.004583662351202338,
294.2000000000046,1.3933840000000035,-7.999999999884656E-05,-0.004583662351202019,
294.3000000000046,1.3933760000000037,-7.999999999884101E-05,-0.004583662351201701,
294.40000000000464,1.393368000000004,-7.999999999883545E-05,-0.004583662351201383,
294.50000000000466,1.3933600000000042,-7.99999999988299E-05,-0.004583662351201064,
294.6000000000047,1.3933520000000044,-7.999999999882434E-05,-0.004583662351200746,
294.7000000000047,1.3933440000000046,-7.999999999881878E-05,-0.004583662351200428,
294.80000000000473,1.3933360000000048,-7.999999999881323E-05,-0.004583662351200109,
294.90000000000475,1.393328000000005,-7.999999999880767E-05,-0.004583662351199791,
295.0000000000048,1.3933200000000052,-7.999999999880211E-05,-0.004583662351199473,
295.1000000000048,1.3933120000000054,-7.999999999879656E-05,-0.0045836623511991545,
295.2000000000048,1.3933040000000056,-7.9999999998791E-05,-0.004583662351198835,
295.30000000000484,1.3932960000000059,-7.999999999878544E-05,-0.004583662351198517,
295.40000000000487,1.393288000000006,-7.999999999877989E-05,-0.004583662351198199,
